customer,External ID,license number,order_date,orderID,customer_po,start_ship_date,bill_street,bill_street2,bill_city,bill_state,bill_postcode,bill_country,ship_street,ship_street2,ship_city,ship_state,ship_postcode,ship_country,phone,fax,email,contact,rep,cancel_date,ship_method,notes,sku,brand,product_line,Qty (Units),Qty (Cases),product,sale_price,is_sample,customer_external_id,payment_terms,payment_methods,original_sale_price,source,manual,externalOrderID,original_unit_price,status,line_item_total,strain,strain_classification,category,service_zone,unit_price,paid,paid_date,paid_approver,custom_menu_price,production_batch_number,created_by,buyer_paid,delivered_date,Discount %,Discount $,Approximate Discounted Product Price,Effective Discount Line Item Total,sub_category,unit_of_measure,base_units_per_unit,Facility
Growing ReLeaf-Beaverton,0004577348,050-10002248531,2022-09-29 10:16 AM,3c64206d,,2022-09-30,4160 Sw 109th AVE,,Beaverton,OR,97005,United States of America,4160 Sw 109th AVE,,Beaverton,OR,97005,United States of America,,,grdintake@gmail.com,Judith Riley,Nathan Goldberg,,"pick up at 9am for delivery at 2pm 
Driver: Nathan
Vehilve: Avalon",,DISCO-LR-SAT-BBLGMBRTH-40473-083122,Disco Dabs,Disco Dabs - Live Resin | 1 gram,1.0000,0.1,Bubble Gum Breath Live Resin,$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,False,0004577348,$110.00,Fulfilled,$0.00,Bubble Gum Breath,Sativa,Concentrates,WASHINGTON,$0.00,False,,,,,Judith Riley,False,,0.00,$0.00,$0.00,$0.00,Live Resin,Unit,1 Unit,Warehouse 01
Growing ReLeaf-Beaverton,0004577348,050-10002248531,2022-09-29 10:16 AM,3c64206d,,2022-09-30,4160 Sw 109th AVE,,Beaverton,OR,97005,United States of America,4160 Sw 109th AVE,,Beaverton,OR,97005,United States of America,,,grdintake@gmail.com,Judith Riley,Nathan Goldberg,,"pick up at 9am for delivery at 2pm 
Driver: Nathan
Vehilve: Avalon",,DISCO-LR-IND-OBMAKSH-40502-083122,Disco Dabs,Disco Dabs - Live Resin | 1 gram,1.0000,0.1,Obama Kush Live Resin,$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,False,0004577348,$110.00,Fulfilled,$0.00,Obama Kush,Indica,Concentrates,WASHINGTON,$0.00,False,,,,,Judith Riley,False,,0.00,$0.00,$0.00,$0.00,Live Resin,Unit,1 Unit,Warehouse 01
Growing ReLeaf-Beaverton,0004577348,050-10002248531,2022-09-29 10:16 AM,3c64206d,,2022-09-30,4160 Sw 109th AVE,,Beaverton,OR,97005,United States of America,4160 Sw 109th AVE,,Beaverton,OR,97005,United States of America,,,grdintake@gmail.com,Judith Riley,Nathan Goldberg,,"pick up at 9am for delivery at 2pm 
Driver: Nathan
Vehilve: Avalon",,DISCO-LR-HYB-BLUBRRYCAKE-39591-04282022,Disco Dabs,Disco Dabs - Live Resin | 1 gram,1.0000,0.1,Blueberry Cake Live Resin,$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,False,0004577348,$110.00,Fulfilled,$0.00,Blueberry Cake,Hybrid,Concentrates,WASHINGTON,$0.00,False,,,,,Judith Riley,False,,0.00,$0.00,$0.00,$0.00,Live Resin,Unit,1 Unit,Warehouse 01
Growing ReLeaf-Beaverton,0004577348,050-10002248531,2022-09-29 10:16 AM,3c64206d,,2022-09-30,4160 Sw 109th AVE,,Beaverton,OR,97005,United States of America,4160 Sw 109th AVE,,Beaverton,OR,97005,United States of America,,,grdintake@gmail.com,Judith Riley,Nathan Goldberg,,"pick up at 9am for delivery at 2pm 
Driver: Nathan
Vehilve: Avalon",,DISCO-IPR-HYB-TRNGLMNTS/MNDOBRTH-40600-092122,Disco Dabs,Disco Dabs - Crumble Infused Prerolls,2.0000,0.1,Triangle Mints / Mendo Breath Infused PreRoll (1g),$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,False,0004577348,$140.00,Fulfilled,$0.00,"Mendo Breath, Triangle Mints",Hybrid,Pre-Rolls,WASHINGTON,$0.00,False,,,,,Judith Riley,False,,0.00,$0.00,$0.00,$0.00,Infused,Unit,1 Unit,Warehouse 01
Growing ReLeaf-Beaverton,0004577348,050-10002248531,2022-09-29 10:16 AM,3c64206d,,2022-09-30,4160 Sw 109th AVE,,Beaverton,OR,97005,United States of America,4160 Sw 109th AVE,,Beaverton,OR,97005,United States of America,,,grdintake@gmail.com,Judith Riley,Nathan Goldberg,,"pick up at 9am for delivery at 2pm 
Driver: Nathan
Vehilve: Avalon",,DISCO-IPR-IND-LNDNCHMCK/DRMQN-40601-092822,Disco Dabs,Disco Dabs - Crumble Infused Prerolls,1.0000,0.05,London Chem Cake / Dream Queen Infused PreRoll (1g),$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,False,0004577348,$140.00,Fulfilled,$0.00,Dream Queen,Indica,Pre-Rolls,WASHINGTON,$0.00,False,,,,,Judith Riley,False,,0.00,$0.00,$0.00,$0.00,Infused,Unit,1 Unit,Warehouse 01
Growing ReLeaf-Beaverton,0004577348,050-10002248531,2022-09-29 10:16 AM,3c64206d,,2022-09-30,4160 Sw 109th AVE,,Beaverton,OR,97005,United States of America,4160 Sw 109th AVE,,Beaverton,OR,97005,United States of America,,,grdintake@gmail.com,Judith Riley,Nathan Goldberg,,"pick up at 9am for delivery at 2pm 
Driver: Nathan
Vehilve: Avalon",,DISCO-IPR-SAT-LMNCKS/ALNBBA-40602-092122,Disco Dabs,Disco Dabs - Crumble Infused Prerolls,2.0000,0.1,Lemon Cookies / Alien Bubba Infused PreRoll (1g),$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,False,0004577348,$140.00,Fulfilled,$0.00,"Alien Bubba, Lemon Cookies",Sativa,Pre-Rolls,WASHINGTON,$0.00,False,,,,,Judith Riley,False,,0.00,$0.00,$0.00,$0.00,Infused,Unit,1 Unit,Warehouse 01
Cafe Verde,0004605024,050-1009200822A,2022-09-29 04:03 PM,33a4a3c2,,2022-10-10,2455 Rogue River Highway,,Grants Pass,OR,97527,United States of America,2455 Rogue River Highway,,Grants Pass,OR,97527,United States of America,,,4CAFEVERDE@gmail.com,Steven Fields,Shane Wyman,,,,DISCO-SH2-HYB-BLTNGCLN-40401-090922,Disco Dabs,Disco Dabs - Shatter | 2 grams,20.0000,1,Blue Tang Clan Disco Dabs Shatter | 2 grams,$160.00,False,,COD (Collect On Delivery),Cash,$180.00,leaflink,False,0004605024,$200.00,Fulfilled,$160.00,Blue Tang Clan,Hybrid,Concentrates,JOSEPHINE,$200.00,False,,,,,Steven Fields,False,,0.00,$0.00,$160.00,$160.00,Shatter,Unit,1 Unit,Warehouse 01
Cafe Verde,0004605024,050-1009200822A,2022-09-29 04:03 PM,33a4a3c2,,2022-10-10,2455 Rogue River Highway,,Grants Pass,OR,97527,United States of America,2455 Rogue River Highway,,Grants Pass,OR,97527,United States of America,,,4CAFEVERDE@gmail.com,Steven Fields,Shane Wyman,,,,DISCO-SH2-IND-GPALRY-40479-092122,Disco Dabs,Disco Dabs - Shatter | 2 grams,20.0000,1,Grandpa Larry Disco Dabs Shatter | 2 grams,$160.00,False,,COD (Collect On Delivery),Cash,$180.00,leaflink,False,0004605024,$200.00,Fulfilled,$160.00,Grandpa Larry,Indica,Concentrates,JOSEPHINE,$200.00,False,,,,,Steven Fields,False,,0.00,$0.00,$160.00,$160.00,Shatter,Unit,1 Unit,Warehouse 01
Cafe Verde,0004605024,050-1009200822A,2022-09-29 04:03 PM,33a4a3c2,,2022-10-10,2455 Rogue River Highway,,Grants Pass,OR,97527,United States of America,2455 Rogue River Highway,,Grants Pass,OR,97527,United States of America,,,4CAFEVERDE@gmail.com,Steven Fields,Shane Wyman,,,,DISCO-SH2-SAT-PHNOGRGO-40274-072022,Disco Dabs,Disco Dabs - Shatter | 2 grams,20.0000,1,Pheno Grigio Disco Dabs Shatter | 2 grams,$160.00,False,,COD (Collect On Delivery),Cash,$180.00,leaflink,False,0004605024,$200.00,Fulfilled,$160.00,Pheno Grigio,Sativa,Concentrates,JOSEPHINE,$200.00,False,,,,,Steven Fields,False,,0.00,$0.00,$160.00,$160.00,Shatter,Unit,1 Unit,Warehouse 01
Cafe Verde,0004605024,050-1009200822A,2022-09-29 04:03 PM,33a4a3c2,,2022-10-10,2455 Rogue River Highway,,Grants Pass,OR,97527,United States of America,2455 Rogue River Highway,,Grants Pass,OR,97527,United States of America,,,4CAFEVERDE@gmail.com,Steven Fields,Shane Wyman,,,,DISCO-SH2-HYB-PRPLMJK-40396-090922,Disco Dabs,Disco Dabs - Shatter | 2 grams,20.0000,1,Purple Majik Disco Dabs Shatter | 2 grams,$160.00,False,,COD (Collect On Delivery),Cash,$180.00,leaflink,False,0004605024,$200.00,Fulfilled,$160.00,Purple Majik,Hybrid,Concentrates,JOSEPHINE,$200.00,False,,,,,Steven Fields,False,,0.00,$0.00,$160.00,$160.00,Shatter,Unit,1 Unit,Warehouse 01
Cafe Verde,0004605024,050-1009200822A,2022-09-29 04:03 PM,33a4a3c2,,2022-10-10,2455 Rogue River Highway,,Grants Pass,OR,97527,United States of America,2455 Rogue River Highway,,Grants Pass,OR,97527,United States of America,,,4CAFEVERDE@gmail.com,Steven Fields,Shane Wyman,,,,DISCO-SH2-SAT-SRFLWR-40306-072022,Disco Dabs,Disco Dabs - Shatter | 2 grams,20.0000,1,Sour Flower Disco Dabs Shatter | 2 grams,$160.00,False,,COD (Collect On Delivery),Cash,$180.00,leaflink,False,0004605024,$200.00,Fulfilled,$160.00,Sour Flower,Sativa,Concentrates,JOSEPHINE,$200.00,False,,,,,Steven Fields,False,,0.00,$0.00,$160.00,$160.00,Shatter,Unit,1 Unit,Warehouse 01
Cafe Verde,0004605024,050-1009200822A,2022-09-29 04:03 PM,33a4a3c2,,2022-10-10,2455 Rogue River Highway,,Grants Pass,OR,97527,United States of America,2455 Rogue River Highway,,Grants Pass,OR,97527,United States of America,,,4CAFEVERDE@gmail.com,Steven Fields,Shane Wyman,,,,DISCO-SH2-SAT-SRPBBLS-40293-072022,Disco Dabs,Disco Dabs - Shatter | 2 grams,20.0000,1,Sour Pebbles Disco Dabs Shatter | 2 grams,$160.00,False,,COD (Collect On Delivery),Cash,$180.00,leaflink,False,0004605024,$200.00,Fulfilled,$160.00,Sour Pebbles,Sativa,Concentrates,JOSEPHINE,$200.00,False,,,,,Steven Fields,False,,0.00,$0.00,$160.00,$160.00,Shatter,Unit,1 Unit,Warehouse 01
Cafe Verde,0004605024,050-1009200822A,2022-09-29 04:03 PM,33a4a3c2,,2022-10-10,2455 Rogue River Highway,,Grants Pass,OR,97527,United States of America,2455 Rogue River Highway,,Grants Pass,OR,97527,United States of America,,,4CAFEVERDE@gmail.com,Steven Fields,Shane Wyman,,,,DISCO-SH2-SAT-TRPICNACOOKIES-40357-072022,Disco Dabs,Disco Dabs - Shatter | 2 grams,20.0000,1,Tropicana Cookies Disco Dabs Shatter | 2 grams,$160.00,False,,COD (Collect On Delivery),Cash,$180.00,leaflink,False,0004605024,$200.00,Fulfilled,$160.00,Tropicana Cookies,Sativa,Concentrates,JOSEPHINE,$200.00,False,,,,,Steven Fields,False,,0.00,$0.00,$160.00,$160.00,Shatter,Unit,1 Unit,Warehouse 01
ELEVATION 2150 Ontario,0004577931,050-101702665A6,2022-09-29 12:11 PM,aeaae003,,2022-10-05,2876 SW 4TH AVE Suite 1,Suite #1,ONTARIO,OR,97914,United States of America,2876 SW 4TH AVE Suite 1,Suite #1,ONTARIO,OR,97914,United States of America,,,andrea@elevation2150.com,Andrea Gabaldon,Nathan Goldberg,,"pick up 9am for delivery thursday 10/6/
Overnight: Sleep INN
Vehilce: Black Venza
Driver: Nathan",,DISCO-LRBC-SAT-GLCTCJCK-40664-091222,Disco Dabs,Disco Dabs - Live Resin Blend Cartridges (1g),1.0000,0.1,Galactic Jack Live Resin Blend Cartridge,$0.00,True,,Net 14 (Payment due 14 days after invoice date),Cash,$79.90,leaflink,False,0004577931,$100.00,Fulfilled,$0.00,Galactic Jack,Sativa,Cartridges,Malheur,$0.00,False,,,,,Andrea Gabaldon,False,,0.00,$0.00,$0.00,$0.00,510 Thread,Unit,1 Unit,Warehouse 01
ELEVATION 2150 Ontario,0004577931,050-101702665A6,2022-09-29 12:11 PM,aeaae003,,2022-10-05,2876 SW 4TH AVE Suite 1,Suite #1,ONTARIO,OR,97914,United States of America,2876 SW 4TH AVE Suite 1,Suite #1,ONTARIO,OR,97914,United States of America,,,andrea@elevation2150.com,Andrea Gabaldon,Nathan Goldberg,,"pick up 9am for delivery thursday 10/6/
Overnight: Sleep INN
Vehilce: Black Venza
Driver: Nathan",,DISCO-LRBC-HYB-BLDRM-40665-091222,Disco Dabs,Disco Dabs - Clearance,1.0000,0.1,Blue Dream Live Resin Blend Cartridge,$0.00,True,,Net 14 (Payment due 14 days after invoice date),Cash,$79.90,leaflink,False,0004577931,$100.00,Fulfilled,$0.00,Blue Dream,Hybrid,Cartridges,Malheur,$0.00,False,,,,,Andrea Gabaldon,False,,0.00,$0.00,$0.00,$0.00,510 Thread,Unit,1 Unit,Warehouse 01
ELEVATION 2150 Ontario,0004577931,050-101702665A6,2022-09-29 12:11 PM,aeaae003,,2022-10-05,2876 SW 4TH AVE Suite 1,Suite #1,ONTARIO,OR,97914,United States of America,2876 SW 4TH AVE Suite 1,Suite #1,ONTARIO,OR,97914,United States of America,,,andrea@elevation2150.com,Andrea Gabaldon,Nathan Goldberg,,"pick up 9am for delivery thursday 10/6/
Overnight: Sleep INN
Vehilce: Black Venza
Driver: Nathan",,DISCO-IPR-HYB-TRPTRG/SWTTRT-40686-092822,Disco Dabs,Disco Dabs - Crumble Infused Prerolls,1.0000,0.05,Triple Trungle / Sweet Tart Infused PreRoll (1g),$0.00,True,,Net 14 (Payment due 14 days after invoice date),Cash,,leaflink,False,0004577931,$140.00,Fulfilled,$0.00,Sweet Tart,Hybrid,Pre-Rolls,Malheur,$0.00,False,,,,,Andrea Gabaldon,False,,0.00,$0.00,$0.00,$0.00,Infused,Unit,1 Unit,Warehouse 01
ELEVATION 2150 Ontario,0004577931,050-101702665A6,2022-09-29 12:11 PM,aeaae003,,2022-10-05,2876 SW 4TH AVE Suite 1,Suite #1,ONTARIO,OR,97914,United States of America,2876 SW 4TH AVE Suite 1,Suite #1,ONTARIO,OR,97914,United States of America,,,andrea@elevation2150.com,Andrea Gabaldon,Nathan Goldberg,,"pick up 9am for delivery thursday 10/6/
Overnight: Sleep INN
Vehilce: Black Venza
Driver: Nathan",,DISCO-IPR-SAT-LMNCKS/ALNBBA-40602-092122,Disco Dabs,Disco Dabs - Crumble Infused Prerolls,1.0000,0.05,Lemon Cookies / Alien Bubba Infused PreRoll (1g),$0.00,True,,Net 14 (Payment due 14 days after invoice date),Cash,,leaflink,False,0004577931,$140.00,Fulfilled,$0.00,"Alien Bubba, Lemon Cookies",Sativa,Pre-Rolls,Malheur,$0.00,False,,,,,Andrea Gabaldon,False,,0.00,$0.00,$0.00,$0.00,Infused,Unit,1 Unit,Warehouse 01
ELEVATION 2150 Ontario,0004577931,050-101702665A6,2022-09-29 12:11 PM,aeaae003,,2022-10-05,2876 SW 4TH AVE Suite 1,Suite #1,ONTARIO,OR,97914,United States of America,2876 SW 4TH AVE Suite 1,Suite #1,ONTARIO,OR,97914,United States of America,,,andrea@elevation2150.com,Andrea Gabaldon,Nathan Goldberg,,"pick up 9am for delivery thursday 10/6/
Overnight: Sleep INN
Vehilce: Black Venza
Driver: Nathan",,DISCO-IPR-IND-LNDNCHMCK/DRMQN-40601-092822,Disco Dabs,Disco Dabs - Crumble Infused Prerolls,1.0000,0.05,London Chem Cake / Dream Queen Infused PreRoll (1g),$0.00,True,,Net 14 (Payment due 14 days after invoice date),Cash,,leaflink,False,0004577931,$140.00,Fulfilled,$0.00,Dream Queen,Indica,Pre-Rolls,Malheur,$0.00,False,,,,,Andrea Gabaldon,False,,0.00,$0.00,$0.00,$0.00,Infused,Unit,1 Unit,Warehouse 01
ELEVATION 2150 Ontario,0004577931,050-101702665A6,2022-09-29 12:11 PM,aeaae003,,2022-10-05,2876 SW 4TH AVE Suite 1,Suite #1,ONTARIO,OR,97914,United States of America,2876 SW 4TH AVE Suite 1,Suite #1,ONTARIO,OR,97914,United States of America,,,andrea@elevation2150.com,Andrea Gabaldon,Nathan Goldberg,,"pick up 9am for delivery thursday 10/6/
Overnight: Sleep INN
Vehilce: Black Venza
Driver: Nathan",,DISCO-IPR-IND-MDFDORG/GDP-40687-092822,Disco Dabs,Disco Dabs - Crumble Infused Prerolls,1.0000,0.05,Modified Orange / Granddaddy Purps Infused PreRoll (1g),$0.00,True,,Net 14 (Payment due 14 days after invoice date),Cash,,leaflink,False,0004577931,$140.00,Fulfilled,$0.00,"Granddaddy Purps, Modified Orange",Indica,Pre-Rolls,Malheur,$0.00,False,,,,,Andrea Gabaldon,False,,0.00,$0.00,$0.00,$0.00,Infused,Unit,1 Unit,Warehouse 01
ELEVATION 2150 Ontario,0004577931,050-101702665A6,2022-09-29 12:11 PM,aeaae003,,2022-10-05,2876 SW 4TH AVE Suite 1,Suite #1,ONTARIO,OR,97914,United States of America,2876 SW 4TH AVE Suite 1,Suite #1,ONTARIO,OR,97914,United States of America,,,andrea@elevation2150.com,Andrea Gabaldon,Nathan Goldberg,,"pick up 9am for delivery thursday 10/6/
Overnight: Sleep INN
Vehilce: Black Venza
Driver: Nathan",,DISCO-IPR-HYB-MXBR/DDL-40498-083122,Disco Dabs,Disco Dabs - Crumble Infused Prerolls,1.0000,0.05,Mixed Berries / Disco Delight Infused PreRoll (1g),$0.00,True,,Net 14 (Payment due 14 days after invoice date),Cash,,leaflink,False,0004577931,$140.00,Fulfilled,$0.00,"Disco Delight, Mixed Berries",Hybrid,Pre-Rolls,Malheur,$0.00,False,,,,,Andrea Gabaldon,False,,0.00,$0.00,$0.00,$0.00,Infused,Unit,1 Unit,Warehouse 01
The CDC Dispensary,0004578108,050-1003846F031,2022-09-29 09:30 AM,9d836a24,,2022-10-04,10015 Sw Hall Blvd. Suite B,,Tigard,OR,97223,United States of America,10015 Sw Hall Blvd. Suite B,,Tigard,OR,97223,United States of America,,,Nathan@sitkanw.com,Nathan Goldberg,Nathan Goldberg,,"pick up at 8am for delivery at 830am 
Driver: Nathan
Vehilce: avalon",,DISCO-IPR-SAT-LMNCKS/ALNBBA-40602-092122,Disco Dabs,Disco Dabs - Crumble Infused Prerolls,2.0000,0.1,Lemon Cookies / Alien Bubba Infused PreRoll (1g),$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,True,0004578108,$140.00,Fulfilled,$0.00,"Alien Bubba, Lemon Cookies",Sativa,Pre-Rolls,MULTNOMAH,$0.00,False,,,,,Nathan Goldberg,False,,0.00,$0.00,$0.00,$0.00,Infused,Unit,1 Unit,Warehouse 01
The CDC Dispensary,0004578108,050-1003846F031,2022-09-29 09:30 AM,9d836a24,,2022-10-04,10015 Sw Hall Blvd. Suite B,,Tigard,OR,97223,United States of America,10015 Sw Hall Blvd. Suite B,,Tigard,OR,97223,United States of America,,,Nathan@sitkanw.com,Nathan Goldberg,Nathan Goldberg,,"pick up at 8am for delivery at 830am 
Driver: Nathan
Vehilce: avalon",,DISCO-IPR-IND-LNDNCHMCK/DRMQN-40601-092822,Disco Dabs,Disco Dabs - Crumble Infused Prerolls,3.0000,0.15,London Chem Cake / Dream Queen Infused PreRoll (1g),$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,True,0004578108,$140.00,Fulfilled,$0.00,Dream Queen,Indica,Pre-Rolls,MULTNOMAH,$0.00,False,,,,,Nathan Goldberg,False,,0.00,$0.00,$0.00,$0.00,Infused,Unit,1 Unit,Warehouse 01
The CDC Dispensary,0004578108,050-1003846F031,2022-09-29 09:30 AM,9d836a24,,2022-10-04,10015 Sw Hall Blvd. Suite B,,Tigard,OR,97223,United States of America,10015 Sw Hall Blvd. Suite B,,Tigard,OR,97223,United States of America,,,Nathan@sitkanw.com,Nathan Goldberg,Nathan Goldberg,,"pick up at 8am for delivery at 830am 
Driver: Nathan
Vehilce: avalon",,DISCO-ACCS-BAT-PRPL-220516,Disco Dabs,Disco Dabs - Accessories,1.0000,0.05,Variable Voltage Cart Battery - Purple,$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,True,0004578108,$120.00,Fulfilled,$0.00,,–,Accessories,MULTNOMAH,$0.00,False,,,,,Nathan Goldberg,False,,0.00,$0.00,$0.00,$0.00,Batteries,Unit,1 Unit,Warehouse 01
The CDC Dispensary,0004578108,050-1003846F031,2022-09-29 09:30 AM,9d836a24,,2022-10-04,10015 Sw Hall Blvd. Suite B,,Tigard,OR,97223,United States of America,10015 Sw Hall Blvd. Suite B,,Tigard,OR,97223,United States of America,,,Nathan@sitkanw.com,Nathan Goldberg,Nathan Goldberg,,"pick up at 8am for delivery at 830am 
Driver: Nathan
Vehilce: avalon",,DISCO-ACCS-BAT-GRN-220516,Disco Dabs,Disco Dabs - Accessories,1.0000,0.05,Variable Voltage Cart Battery - Green,$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,True,0004578108,$120.00,Fulfilled,$0.00,,–,Accessories,MULTNOMAH,$0.00,False,,,,,Nathan Goldberg,False,,0.00,$0.00,$0.00,$0.00,Batteries,Unit,1 Unit,Warehouse 01
Diem - Portland,0004577964,050-10070593E9E,2022-09-29 04:49 PM,1e172571,,2022-10-05,5903 SE Milwaukie Ave,,Portland,OR,97202,United States of America,5903 SE Milwaukie Ave,,Portland,OR,97202,United States of America,,,Nathan@sitkanw.com,Nathan Goldberg,Nathan Goldberg,,"pick up at 930am for delivery at 1015am 
Driver: Nathan
Vehicle: Black Venza",,DISCO-LRBC-HYB-BLDRM-40665-091222,Disco Dabs,Disco Dabs - Clearance,1.0000,0.1,Blue Dream Live Resin Blend Cartridge,$0.00,True,,COD (Collect On Delivery),Cash,$79.90,leaflink,True,0004577964,$100.00,Fulfilled,$0.00,Blue Dream,Hybrid,Cartridges,MULTNOMAH,$0.00,False,,,,,Nathan Goldberg,False,,0.00,$0.00,$0.00,$0.00,510 Thread,Unit,1 Unit,Warehouse 01
Diem - Portland,0004577964,050-10070593E9E,2022-09-29 04:49 PM,1e172571,,2022-10-05,5903 SE Milwaukie Ave,,Portland,OR,97202,United States of America,5903 SE Milwaukie Ave,,Portland,OR,97202,United States of America,,,Nathan@sitkanw.com,Nathan Goldberg,Nathan Goldberg,,"pick up at 930am for delivery at 1015am 
Driver: Nathan
Vehicle: Black Venza",,DISCO-LRBC-IND-BLLGHTS-40661-091222,Disco Dabs,Disco Dabs - Clearance,1.0000,0.1,Blue Lights Live Resin Blend Cartridge,$0.00,True,,COD (Collect On Delivery),Cash,$79.90,leaflink,True,0004577964,$100.00,Fulfilled,$0.00,Blue Lights,Indica,Cartridges,MULTNOMAH,$0.00,False,,,,,Nathan Goldberg,False,,0.00,$0.00,$0.00,$0.00,510 Thread,Unit,1 Unit,Warehouse 01
Diem - Portland,0004577964,050-10070593E9E,2022-09-29 04:49 PM,1e172571,,2022-10-05,5903 SE Milwaukie Ave,,Portland,OR,97202,United States of America,5903 SE Milwaukie Ave,,Portland,OR,97202,United States of America,,,Nathan@sitkanw.com,Nathan Goldberg,Nathan Goldberg,,"pick up at 930am for delivery at 1015am 
Driver: Nathan
Vehicle: Black Venza",,DISCO-LRC-SAT-TRNWRCK-40693-092822,Disco Dabs,Disco Dabs - Pure Live Resin Cartridges,1.0000,0.1,Trainwreck Live Resin Cartridge,$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,True,0004577964,$150.00,Fulfilled,$0.00,Trainwreck,Sativa,Cartridges,MULTNOMAH,$0.00,False,,,,,Nathan Goldberg,False,,0.00,$0.00,$0.00,$0.00,510 Thread,Unit,1 Unit,Warehouse 01
Diem - Portland,0004577964,050-10070593E9E,2022-09-29 04:49 PM,1e172571,,2022-10-05,5903 SE Milwaukie Ave,,Portland,OR,97202,United States of America,5903 SE Milwaukie Ave,,Portland,OR,97202,United States of America,,,Nathan@sitkanw.com,Nathan Goldberg,Nathan Goldberg,,"pick up at 930am for delivery at 1015am 
Driver: Nathan
Vehicle: Black Venza",,DISCO-LRC-IND-PRPLPKZ-39874-070122,Disco Dabs,Disco Dabs - Pure Live Resin Cartridges,1.0000,0.1,Purple Peakz Live Resin Cartridge,$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,True,0004577964,$150.00,Fulfilled,$0.00,,Indica,Cartridges,MULTNOMAH,$0.00,False,,,,,Nathan Goldberg,False,,0.00,$0.00,$0.00,$0.00,510 Thread,Unit,1 Unit,Warehouse 01
Diem - Portland,0004577964,050-10070593E9E,2022-09-29 04:49 PM,1e172571,,2022-10-05,5903 SE Milwaukie Ave,,Portland,OR,97202,United States of America,5903 SE Milwaukie Ave,,Portland,OR,97202,United States of America,,,Nathan@sitkanw.com,Nathan Goldberg,Nathan Goldberg,,"pick up at 930am for delivery at 1015am 
Driver: Nathan
Vehicle: Black Venza",,DISCO-IPR-SAT-CHTCK/FLBR-40500-082622,Disco Dabs,Disco Dabs - Crumble Infused Prerolls,1.0000,0.05,Cheetah Cake / Flubber Infused PreRoll (1g),$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,True,0004577964,$140.00,Fulfilled,$0.00,"Cheetah Cake, Flubber",Sativa,Pre-Rolls,MULTNOMAH,$0.00,False,,,,,Nathan Goldberg,False,,0.00,$0.00,$0.00,$0.00,Infused,Unit,1 Unit,Warehouse 01
Diem - Portland,0004577964,050-10070593E9E,2022-09-29 04:49 PM,1e172571,,2022-10-05,5903 SE Milwaukie Ave,,Portland,OR,97202,United States of America,5903 SE Milwaukie Ave,,Portland,OR,97202,United States of America,,,Nathan@sitkanw.com,Nathan Goldberg,Nathan Goldberg,,"pick up at 930am for delivery at 1015am 
Driver: Nathan
Vehicle: Black Venza",,DISCO-IPR-IND-PRPPNCH/BBWKR-40606-091622,Disco Dabs,Disco Dabs - Crumble Infused Prerolls,1.0000,0.05,Purple Punch / Bubba Walker Infused PreRoll (1g),$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,True,0004577964,$140.00,Fulfilled,$0.00,Purple Punch,Indica,Pre-Rolls,MULTNOMAH,$0.00,False,,,,,Nathan Goldberg,False,,0.00,$0.00,$0.00,$0.00,Infused,Unit,1 Unit,Warehouse 01
Diem - Portland,0004577964,050-10070593E9E,2022-09-29 04:49 PM,1e172571,,2022-10-05,5903 SE Milwaukie Ave,,Portland,OR,97202,United States of America,5903 SE Milwaukie Ave,,Portland,OR,97202,United States of America,,,Nathan@sitkanw.com,Nathan Goldberg,Nathan Goldberg,,"pick up at 930am for delivery at 1015am 
Driver: Nathan
Vehicle: Black Venza",,DISCO-IPR-HYB-MXBR/DDL-40498-083122,Disco Dabs,Disco Dabs - Crumble Infused Prerolls,1.0000,0.05,Mixed Berries / Disco Delight Infused PreRoll (1g),$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,True,0004577964,$140.00,Fulfilled,$0.00,"Disco Delight, Mixed Berries",Hybrid,Pre-Rolls,MULTNOMAH,$0.00,False,,,,,Nathan Goldberg,False,,0.00,$0.00,$0.00,$0.00,Infused,Unit,1 Unit,Warehouse 01
